lineno,shotno,lat,lon,time
18,23133,54.093936,-156.80976,2019:173:07:22:16.826800
18,23134,54.097109,-156.81265,2019:173:07:24:45.094800
18,23135,54.100267,-156.81554,2019:173:07:27:12.234800
18,23136,54.103425,-156.81846,2019:173:07:29:38.846800
18,23137,54.106585,-156.82141,2019:173:07:32:06.752800
18,23138,54.109743,-156.82431,2019:173:07:34:33.869800
18,23139,54.112903,-156.82724,2019:173:07:37:01.664800
18,23140,54.116068,-156.83012,2019:173:07:39:28.560800
18,23141,54.119221,-156.83305,2019:173:07:41:55.416800
18,23142,54.122369,-156.83601,2019:173:07:44:23.232800
18,23143,54.125533,-156.8389,2019:173:07:46:51.993800
18,23144,54.128689,-156.84183,2019:173:07:49:19.836800
18,23145,54.131841,-156.84476,2019:173:07:51:46.390800
18,23146,54.135016,-156.84763,2019:173:07:54:11.978800
18,23147,54.138185,-156.85052,2019:173:07:56:37.577800
18,23148,54.141336,-156.85345,2019:173:07:59:03.489800
18,23149,54.144498,-156.85637,2019:173:08:01:30.846800
18,23150,54.147646,-156.85931,2019:173:08:03:59.062800
18,23151,54.150803,-156.86224,2019:173:08:06:26.135800
18,23152,54.153953,-156.86519,2019:173:08:08:51.466800
18,23153,54.157096,-156.86816,2019:173:08:11:16.649800
18,23154,54.160252,-156.8711,2019:173:08:13:42.738800
18,23155,54.163401,-156.87405,2019:173:08:16:08.644800
18,23156,54.166549,-156.877,2019:173:08:18:35.113800
18,23157,54.169706,-156.87994,2019:173:08:21:00.463800
18,23158,54.172861,-156.88286,2019:173:08:23:24.395800
18,23159,54.176018,-156.88579,2019:173:08:25:48.413800
18,23160,54.179173,-156.88872,2019:173:08:28:12.111800
18,23161,54.182333,-156.89164,2019:173:08:30:36.001800
18,23162,54.185492,-156.89455,2019:173:08:32:58.161800
18,23163,54.188636,-156.89753,2019:173:08:35:20.461800
18,23164,54.191791,-156.90047,2019:173:08:37:41.367800
18,23165,54.194943,-156.90341,2019:173:08:40:01.657800
18,23166,54.198103,-156.90633,2019:173:08:42:20.449800
18,23167,54.201261,-156.90926,2019:173:08:44:38.772800
18,23168,54.204419,-156.91218,2019:173:08:46:58.040800
18,23169,54.20757,-156.91513,2019:173:08:49:17.004800
18,23170,54.210727,-156.91806,2019:173:08:51:39.483800
18,23171,54.213865,-156.92105,2019:173:08:54:04.460800
18,23172,54.217026,-156.92397,2019:173:08:56:27.951800
18,23173,54.220188,-156.92689,2019:173:08:58:52.601800
18,23174,54.223347,-156.92979,2019:173:09:01:15.277800
18,23175,54.226509,-156.93271,2019:173:09:03:38.984800
18,23176,54.229677,-156.93559,2019:173:09:06:03.312800
18,23177,54.23284,-156.93849,2019:173:09:08:26.952800
18,23178,54.236008,-156.94141,2019:173:09:10:49.477800
18,23179,54.239172,-156.9443,2019:173:09:13:13.420800
18,23180,54.242334,-156.9472,2019:173:09:15:36.185800
18,23181,54.24549,-156.95014,2019:173:09:17:59.107800
18,23182,54.248623,-156.95314,2019:173:09:20:23.242800
18,23183,54.251786,-156.95605,2019:173:09:22:43.746800
18,23184,54.254936,-156.959,2019:173:09:25:04.475800
18,23185,54.2581,-156.96191,2019:173:09:27:26.224800
18,23186,54.261258,-156.96483,2019:173:09:29:48.521800
18,23187,54.264413,-156.96777,2019:173:09:32:08.628800
18,23188,54.267554,-156.97075,2019:173:09:34:30.451800
18,23189,54.270696,-156.97373,2019:173:09:36:49.899800
18,23190,54.273848,-156.97668,2019:173:09:39:11.691800
18,23191,54.277,-156.97963,2019:173:09:41:37.272800
18,23192,54.280147,-156.98259,2019:173:09:44:00.367800
18,23193,54.283303,-156.98554,2019:173:09:46:23.869800
18,23194,54.286455,-156.98849,2019:173:09:48:46.182800
18,23195,54.289609,-156.99144,2019:173:09:51:07.913800
18,23196,54.292773,-156.99434,2019:173:09:53:27.994800
18,23197,54.295941,-156.99725,2019:173:09:55:51.757800
18,23198,54.299094,-157.00019,2019:173:09:58:12.792800
18,23199,54.302243,-157.00314,2019:173:10:00:34.854800
18,23200,54.305389,-157.00612,2019:173:10:02:56.477800
18,23201,54.30855,-157.00903,2019:173:10:05:21.102800
18,23202,54.311702,-157.01198,2019:173:10:07:44.664800
18,23203,54.314859,-157.01491,2019:173:10:10:08.080800
18,23204,54.318024,-157.01782,2019:173:10:12:32.285800
18,23205,54.321164,-157.02081,2019:173:10:14:56.974800
18,23206,54.324319,-157.02376,2019:173:10:17:21.021800
18,23207,54.327467,-157.02672,2019:173:10:19:44.728800
18,23208,54.330613,-157.02968,2019:173:10:22:08.356800
18,23209,54.333781,-157.0326,2019:173:10:24:32.375800
18,23210,54.336927,-157.03555,2019:173:10:26:56.698800
18,23211,54.34008,-157.03851,2019:173:10:29:23.043800
18,23212,54.343256,-157.04138,2019:173:10:31:47.780800
18,23213,54.346392,-157.04437,2019:173:10:34:13.359800
18,23214,54.349544,-157.04733,2019:173:10:36:38.604800
18,23215,54.352704,-157.05027,2019:173:10:39:04.242800
18,23216,54.355854,-157.05323,2019:173:10:41:27.192800
18,23217,54.359002,-157.05618,2019:173:10:43:50.514800
18,23218,54.362151,-157.05914,2019:173:10:46:14.305800
18,23219,54.365297,-157.06213,2019:173:10:48:39.903800
18,23220,54.368443,-157.06511,2019:173:10:51:04.631800
18,23221,54.371581,-157.06811,2019:173:10:53:31.439800
18,23222,54.374751,-157.07101,2019:173:10:55:54.759800
18,23223,54.377895,-157.07398,2019:173:10:58:19.327800
18,23224,54.381051,-157.07692,2019:173:11:00:44.599800
18,23225,54.384201,-157.07989,2019:173:11:03:10.532800
18,23226,54.387364,-157.08279,2019:173:11:05:35.037800
18,23227,54.390512,-157.08576,2019:173:11:07:59.064800
18,23228,54.393632,-157.08883,2019:173:11:10:25.243800
18,23229,54.396778,-157.09179,2019:173:11:12:51.179800
18,23230,54.399928,-157.09477,2019:173:11:15:18.777800
18,23231,54.403064,-157.09778,2019:173:11:17:49.204800
18,23232,54.406216,-157.10073,2019:173:11:20:15.150800
18,23233,54.409366,-157.1037,2019:173:11:22:40.053800
18,23234,54.412517,-157.10666,2019:173:11:25:05.846800
18,23235,54.415657,-157.10966,2019:173:11:27:33.547800
18,23236,54.418799,-157.11265,2019:173:11:30:00.796800
18,23237,54.42194,-157.11566,2019:173:11:32:28.971800
18,23238,54.425091,-157.11862,2019:173:11:34:58.498800
18,23239,54.428236,-157.12161,2019:173:11:37:27.873800
18,23240,54.43138,-157.1246,2019:173:11:39:57.781800
18,23241,54.434526,-157.12757,2019:173:11:42:30.394800
18,23242,54.437672,-157.13057,2019:173:11:45:03.532800
18,23243,54.440827,-157.13351,2019:173:11:47:36.496800
18,23244,54.443957,-157.13653,2019:173:11:50:09.348800
18,23245,54.4471,-157.13955,2019:173:11:52:42.010800
18,23246,54.450246,-157.14252,2019:173:11:55:14.539800
18,23247,54.453391,-157.14552,2019:173:11:57:48.212800
18,23248,54.45655,-157.14845,2019:173:12:00:19.075800
18,23249,54.4597,-157.15144,2019:173:12:02:52.346800
18,23250,54.462837,-157.15445,2019:173:12:05:25.788800
18,23251,54.465972,-157.15747,2019:173:12:07:59.042800
18,23252,54.469124,-157.16045,2019:173:12:10:34.344800
18,23253,54.472269,-157.16343,2019:173:12:13:07.702800
18,23254,54.475417,-157.1664,2019:173:12:15:42.019800
18,23255,54.47856,-157.1694,2019:173:12:18:15.665800
18,23256,54.481718,-157.17235,2019:173:12:20:49.438800
18,23257,54.48486,-157.17534,2019:173:12:23:24.238800
18,23258,54.488003,-157.17834,2019:173:12:26:00.090800
18,23259,54.491145,-157.18135,2019:173:12:28:34.522800
18,23260,54.494293,-157.18432,2019:173:12:31:07.083800
18,23261,54.497455,-157.18726,2019:173:12:33:37.902800
18,23262,54.500592,-157.19027,2019:173:12:36:08.532800
18,23263,54.503732,-157.19332,2019:173:12:38:37.943800
18,23264,54.506893,-157.19627,2019:173:12:41:04.129800
18,23265,54.510075,-157.19911,2019:173:12:43:33.044800
18,23266,54.513231,-157.20203,2019:173:12:46:00.566800
18,23267,54.516378,-157.20502,2019:173:12:48:31.554800
18,23268,54.519504,-157.20807,2019:173:12:51:05.293800
18,23269,54.522667,-157.211,2019:173:12:53:39.007800
18,23270,54.525815,-157.21396,2019:173:12:56:10.964800
18,23271,54.528943,-157.21702,2019:173:12:58:43.140800
18,23272,54.532084,-157.22003,2019:173:13:01:18.599800
18,23273,54.53525,-157.22296,2019:173:13:03:48.444800
18,23274,54.538386,-157.22593,2019:173:13:06:16.265800
18,23275,54.541546,-157.22889,2019:173:13:08:43.315800
18,23276,54.544689,-157.23188,2019:173:13:11:07.137800
18,23277,54.547809,-157.23498,2019:173:13:13:32.351800
18,23278,54.550938,-157.23804,2019:173:13:15:57.659800
18,23279,54.554073,-157.24107,2019:173:13:18:24.785800
18,23280,54.557215,-157.2441,2019:173:13:20:50.441800
18,23281,54.560362,-157.24706,2019:173:13:23:16.561800
18,23282,54.563517,-157.25003,2019:173:13:25:42.803800
18,23283,54.566675,-157.25297,2019:173:13:28:08.034800
18,23284,54.56983,-157.25591,2019:173:13:30:31.750800
18,23285,54.572978,-157.25889,2019:173:13:32:54.835800
18,23286,54.576117,-157.26191,2019:173:13:35:20.781800
18,23287,54.579267,-157.2649,2019:173:13:37:45.247800
18,23288,54.582408,-157.26788,2019:173:13:40:08.239800
18,23289,54.585574,-157.2708,2019:173:13:42:31.444800
18,23290,54.588731,-157.27375,2019:173:13:44:51.151800
18,23291,54.591884,-157.2767,2019:173:13:47:09.276800
18,23292,54.595032,-157.27966,2019:173:13:49:27.052800
18,23293,54.598175,-157.28267,2019:173:13:51:44.683800
18,23294,54.601327,-157.28565,2019:173:13:54:02.658800
18,23295,54.604467,-157.28865,2019:173:13:56:22.560800
18,23296,54.607633,-157.29157,2019:173:13:58:40.330800
18,23297,54.610786,-157.29452,2019:173:14:00:57.825800
18,23298,54.613937,-157.29748,2019:173:14:03:14.032800
18,23299,54.61706,-157.30056,2019:173:14:05:32.487800
18,23300,54.620209,-157.30355,2019:173:14:07:54.056800
18,23301,54.623355,-157.30655,2019:173:14:10:15.072800
18,23302,54.626497,-157.30955,2019:173:14:12:35.783800
18,23303,54.629635,-157.31256,2019:173:14:14:57.325800
18,23304,54.632769,-157.31561,2019:173:14:17:18.586800
18,23305,54.635907,-157.31866,2019:173:14:19:40.676800
18,23306,54.639066,-157.3216,2019:173:14:22:01.547800
18,23307,54.642201,-157.3246,2019:173:14:24:25.492800
18,23308,54.645338,-157.32763,2019:173:14:26:51.156800
18,23309,54.648466,-157.33072,2019:173:14:29:14.930800
18,23310,54.651599,-157.33377,2019:173:14:31:37.307800
18,23311,54.654746,-157.33677,2019:173:14:34:01.616800
18,23312,54.657872,-157.33983,2019:173:14:36:25.181800
18,23313,54.661004,-157.34288,2019:173:14:38:46.137800
18,23314,54.664153,-157.34588,2019:173:14:41:07.719800
18,23315,54.667298,-157.34888,2019:173:14:43:27.486800
18,23316,54.670443,-157.35188,2019:173:14:45:47.896800
18,23317,54.673606,-157.35481,2019:173:14:48:07.846800
18,23318,54.676756,-157.35779,2019:173:14:50:27.755800
18,23319,54.679908,-157.36074,2019:173:14:52:45.345800
18,23320,54.683033,-157.36378,2019:173:14:55:02.336800
18,23321,54.686186,-157.36679,2019:173:14:57:18.542800
18,23322,54.689342,-157.36974,2019:173:14:59:33.202800
18,23323,54.692489,-157.37271,2019:173:15:01:48.070800
18,23324,54.695636,-157.37569,2019:173:15:04:01.730800
18,23325,54.698795,-157.37865,2019:173:15:06:15.383800
18,23326,54.701947,-157.3816,2019:173:15:08:28.981800
18,23327,54.705089,-157.3846,2019:173:15:10:42.877800
18,23328,54.708221,-157.38766,2019:173:15:13:00.758800
18,23329,54.711361,-157.39071,2019:173:15:15:19.998800
18,23330,54.714499,-157.39372,2019:173:15:17:39.018800
18,23331,54.71764,-157.39673,2019:173:15:19:59.258800
18,23332,54.720787,-157.39973,2019:173:15:22:19.564800
18,23333,54.72393,-157.40277,2019:173:15:24:40.349800
18,23334,54.727065,-157.4058,2019:173:15:27:01.897800
18,23335,54.730211,-157.40881,2019:173:15:29:22.625800
18,23336,54.733348,-157.41183,2019:173:15:31:42.703800
18,23337,54.736501,-157.41481,2019:173:15:34:02.647800
18,23338,54.739653,-157.41778,2019:173:15:36:22.281800
18,23339,54.742798,-157.42075,2019:173:15:38:43.099800
18,23340,54.745943,-157.42378,2019:173:15:41:05.478800
18,23341,54.749086,-157.42677,2019:173:15:43:29.437800
18,23342,54.752221,-157.42982,2019:173:15:45:55.587800
18,23343,54.755354,-157.43286,2019:173:15:48:22.898800
18,23344,54.758506,-157.43586,2019:173:15:50:50.419800
18,23345,54.761663,-157.43881,2019:173:15:53:16.932800
18,23346,54.764807,-157.44178,2019:173:15:55:42.254800
18,23347,54.767956,-157.44479,2019:173:15:58:04.676800
18,23348,54.771094,-157.44779,2019:173:16:00:24.445800
18,23349,54.774253,-157.45075,2019:173:16:02:43.501800
18,23350,54.777394,-157.45376,2019:173:16:05:02.683800
18,23351,54.780533,-157.45678,2019:173:16:07:21.968800
18,23352,54.783664,-157.45985,2019:173:16:09:41.220800
18,23353,54.786811,-157.46284,2019:173:16:12:01.719800
18,23354,54.789961,-157.46583,2019:173:16:14:21.857800
18,23355,54.793103,-157.46881,2019:173:16:16:42.462800
18,23356,54.796225,-157.47192,2019:173:16:19:07.315800
18,23357,54.799373,-157.47492,2019:173:16:21:33.643800
18,23358,54.802512,-157.47794,2019:173:16:24:00.418800
18,23359,54.80566,-157.48093,2019:173:16:26:26.389800
18,23360,54.808817,-157.48389,2019:173:16:28:49.608800
18,23361,54.811961,-157.48688,2019:173:16:31:09.738800
18,23362,54.815103,-157.48991,2019:173:16:33:30.186800
18,23363,54.818261,-157.49286,2019:173:16:35:52.060800
18,23364,54.821408,-157.49585,2019:173:16:38:15.024800
18,23365,54.824549,-157.49887,2019:173:16:40:40.571800
18,23366,54.827694,-157.50186,2019:173:16:43:08.519800
18,23367,54.830849,-157.50484,2019:173:16:45:37.018800
18,23368,54.833999,-157.50783,2019:173:16:48:02.165800
18,23369,54.837134,-157.51085,2019:173:16:50:27.310800
18,23370,54.840257,-157.51395,2019:173:16:52:52.678800
18,23371,54.843394,-157.51697,2019:173:16:55:17.949800
18,23372,54.846524,-157.52004,2019:173:16:57:43.239800
18,23373,54.849668,-157.52305,2019:173:17:00:10.255800
18,23374,54.852802,-157.52609,2019:173:17:02:36.317800
18,23375,54.855951,-157.5291,2019:173:17:05:00.724800
18,23376,54.85909,-157.53213,2019:173:17:07:24.797800
18,23377,54.862229,-157.53517,2019:173:17:09:50.126800
18,23378,54.865372,-157.5382,2019:173:17:12:14.051800
18,23379,54.868521,-157.54118,2019:173:17:14:37.998800
18,23380,54.871659,-157.54421,2019:173:17:17:01.275800
18,23381,54.874803,-157.54722,2019:173:17:19:25.795800
18,23382,54.877949,-157.5502,2019:173:17:21:51.731800
18,23383,54.881084,-157.55322,2019:173:17:24:18.624800
18,23384,54.884223,-157.55631,2019:173:17:26:45.916800
18,23385,54.887371,-157.55931,2019:173:17:29:12.271800
18,23386,54.89051,-157.56233,2019:173:17:31:37.859800
18,23387,54.893641,-157.5654,2019:173:17:34:01.823800
18,23388,54.896782,-157.56848,2019:173:17:36:25.533800
18,23389,54.899905,-157.57151,2019:173:17:38:50.119800
18,23390,54.903036,-157.57457,2019:173:17:41:14.095800
18,23391,54.906179,-157.5776,2019:173:17:43:41.556800
18,23392,54.90932,-157.58064,2019:173:17:46:07.641800
18,23393,54.912464,-157.58365,2019:173:17:48:31.840800
18,23394,54.915593,-157.58671,2019:173:17:50:54.979800
18,23395,54.918715,-157.58983,2019:173:17:53:17.859800
18,23396,54.921863,-157.59283,2019:173:17:55:43.358800
18,23397,54.925008,-157.59585,2019:173:17:58:07.209800
18,23398,54.928131,-157.59892,2019:173:18:00:29.162800
18,23399,54.931267,-157.60199,2019:173:18:02:53.453800
18,23400,54.934409,-157.60501,2019:173:18:05:18.322800
18,23401,54.937552,-157.60802,2019:173:18:07:43.533800
18,23402,54.940667,-157.61114,2019:173:18:10:08.832800
18,23403,54.943792,-157.61423,2019:173:18:12:35.345800
18,23404,54.946936,-157.61727,2019:173:18:15:01.249800
18,23405,54.950061,-157.62035,2019:173:18:17:29.494800
18,23406,54.953198,-157.62341,2019:173:18:19:58.919800
18,23407,54.956348,-157.62639,2019:173:18:22:31.193800
18,23408,54.959497,-157.62938,2019:173:18:25:05.229800
18,23409,54.96264,-157.63241,2019:173:18:27:39.436800
18,23410,54.965791,-157.63541,2019:173:18:30:12.866800
18,23411,54.968933,-157.63844,2019:173:18:32:47.566800
18,23412,54.972058,-157.64153,2019:173:18:35:24.075800
18,23413,54.975191,-157.64459,2019:173:18:38:06.479800
18,23414,54.978333,-157.64761,2019:173:18:40:51.178800
18,23415,54.981478,-157.65063,2019:173:18:43:36.291800
18,23416,54.984631,-157.65361,2019:173:18:46:24.655800
18,23417,54.987765,-157.65667,2019:173:18:49:08.891800
18,23418,54.990908,-157.65969,2019:173:18:51:51.715800
18,23419,54.99405,-157.66272,2019:173:18:54:33.922800
18,23420,54.997186,-157.66577,2019:173:18:57:15.462800
18,23421,55.000323,-157.66882,2019:173:18:59:57.793800
18,23422,55.003474,-157.67182,2019:173:19:02:40.529800
18,23423,55.006625,-157.67481,2019:173:19:05:23.601800
18,23424,55.009764,-157.67784,2019:173:19:08:05.963800
18,23425,55.012907,-157.68088,2019:173:19:10:48.931800
18,23426,55.01603,-157.68397,2019:173:19:13:30.719800
18,23427,55.019168,-157.68703,2019:173:19:16:11.782800
18,23428,55.022307,-157.69008,2019:173:19:18:50.609800
18,23429,55.025461,-157.69305,2019:173:19:21:27.905800
18,23430,55.028589,-157.69614,2019:173:19:24:04.338800
18,23431,55.031731,-157.69917,2019:173:19:26:39.453800
18,23432,55.034862,-157.70224,2019:173:19:29:13.292800
18,23433,55.038002,-157.70528,2019:173:19:31:45.211800
18,23434,55.041142,-157.70831,2019:173:19:34:15.143800
18,23435,55.04429,-157.71133,2019:173:19:36:46.310800
18,23436,55.047426,-157.71436,2019:173:19:39:15.922800
18,23437,55.050547,-157.71748,2019:173:19:41:46.360800
18,23438,55.053698,-157.72047,2019:173:19:44:16.933800
18,23439,55.056827,-157.72355,2019:173:19:46:47.009800
18,23440,55.059958,-157.72662,2019:173:19:49:15.511800
18,23441,55.063086,-157.72971,2019:173:19:51:43.625800
18,23442,55.066197,-157.73285,2019:173:19:54:11.496800
18,23443,55.069318,-157.73595,2019:173:19:56:39.420800
18,23444,55.07242,-157.73913,2019:173:19:59:06.261800
18,23445,55.075557,-157.74218,2019:173:20:01:32.402800
18,23446,55.078696,-157.74523,2019:173:20:03:56.717800
18,23447,55.081836,-157.74828,2019:173:20:06:20.810800
18,23448,55.084972,-157.75132,2019:173:20:08:44.709800
18,23449,55.088108,-157.75439,2019:173:20:11:06.631800
18,23450,55.091241,-157.75745,2019:173:20:13:28.133800
18,23451,55.094378,-157.7605,2019:173:20:15:49.778800
18,23452,55.09751,-157.76357,2019:173:20:18:11.836800
18,23453,55.100658,-157.76659,2019:173:20:20:34.399800
18,23454,55.103808,-157.7696,2019:173:20:22:56.048800
18,23455,55.106927,-157.77271,2019:173:20:25:17.895800
18,23456,55.110066,-157.77576,2019:173:20:27:41.151800
18,23457,55.113196,-157.77884,2019:173:20:30:02.240800
18,23458,55.11632,-157.78195,2019:173:20:32:23.561800
18,23459,55.119459,-157.78499,2019:173:20:34:44.198800
18,23460,55.122594,-157.78805,2019:173:20:37:04.003800
18,23461,55.125728,-157.79112,2019:173:20:39:24.198800
18,23462,55.128848,-157.79424,2019:173:20:41:44.753800
18,23463,55.131987,-157.79729,2019:173:20:44:05.960800
18,23464,55.135102,-157.80042,2019:173:20:46:27.784800
18,23465,55.138231,-157.80351,2019:173:20:48:49.762800
18,23466,55.141369,-157.80655,2019:173:20:51:09.530800
18,23467,55.1445,-157.80963,2019:173:20:53:29.337800
18,23468,55.147633,-157.81271,2019:173:20:55:49.521800
18,23469,55.150775,-157.81575,2019:173:20:58:09.979800
18,23470,55.153907,-157.81881,2019:173:21:00:29.618800
18,23471,55.157058,-157.82181,2019:173:21:02:47.545800
18,23472,55.160183,-157.82492,2019:173:21:05:07.905800
18,23473,55.163322,-157.82799,2019:173:21:07:30.549800
18,23474,55.166473,-157.83098,2019:173:21:09:53.257800
18,23475,55.169603,-157.83406,2019:173:21:12:14.936800
18,23476,55.172726,-157.83718,2019:173:21:14:36.838800
18,23477,55.175861,-157.84024,2019:173:21:16:59.590800
18,23478,55.179,-157.84328,2019:173:21:19:23.236800
18,23479,55.182117,-157.84642,2019:173:21:21:45.000800
18,23480,55.185248,-157.84951,2019:173:21:24:05.193800
18,23481,55.188389,-157.85254,2019:173:21:26:25.374800
18,23482,55.191526,-157.8556,2019:173:21:28:44.220800
18,23483,55.194667,-157.85865,2019:173:21:31:04.687800
18,23484,55.197797,-157.86174,2019:173:21:33:24.484800
18,23485,55.200945,-157.86476,2019:173:21:35:44.015800
18,23486,55.204066,-157.86787,2019:173:21:38:03.817800
18,23487,55.207198,-157.87094,2019:173:21:40:23.908800
18,23488,55.210332,-157.87401,2019:173:21:42:45.777800
18,23489,55.21346,-157.8771,2019:173:21:45:05.429800
18,23490,55.216598,-157.88016,2019:173:21:47:25.040800
18,23491,55.219724,-157.88325,2019:173:21:49:46.164800
18,23492,55.222859,-157.88632,2019:173:21:52:08.140800
18,23493,55.22598,-157.88943,2019:173:21:54:29.618800
18,23494,55.229107,-157.89253,2019:173:21:56:50.479800
18,23495,55.232252,-157.89557,2019:173:21:59:10.973800
18,23496,55.235388,-157.89863,2019:173:22:01:31.992800
18,23497,55.238518,-157.90173,2019:173:22:03:52.074800
18,23498,55.241652,-157.90481,2019:173:22:06:10.835800
18,23499,55.244789,-157.90787,2019:173:22:08:29.640800
18,23500,55.247917,-157.91096,2019:173:22:10:46.508800
18,23501,55.251046,-157.91406,2019:173:22:13:04.599800
18,23502,55.254181,-157.91713,2019:173:22:15:24.944800
18,23503,55.257309,-157.92022,2019:173:22:17:46.478800
18,23504,55.260455,-157.92326,2019:173:22:20:08.184800
18,23505,55.263578,-157.92637,2019:173:22:22:29.223800
18,23506,55.266711,-157.92945,2019:173:22:24:50.428800
18,23507,55.26984,-157.93255,2019:173:22:27:12.773800
18,23508,55.272977,-157.93561,2019:173:22:29:35.376800
18,23509,55.276116,-157.93867,2019:173:22:31:57.269800
18,23510,55.279257,-157.94173,2019:173:22:34:19.413800
18,23511,55.282378,-157.94484,2019:173:22:36:40.369800
18,23512,55.285523,-157.94788,2019:173:22:39:01.340800
18,23513,55.288653,-157.95098,2019:173:22:41:21.961800
18,23514,55.291785,-157.95406,2019:173:22:43:41.893800
18,23515,55.294925,-157.95712,2019:173:22:46:01.592800
18,23516,55.298051,-157.96022,2019:173:22:48:21.290800
18,23517,55.301187,-157.9633,2019:173:22:50:41.879800
18,23518,55.304329,-157.96633,2019:173:22:53:03.364800
18,23519,55.307459,-157.96941,2019:173:22:55:25.043800
18,23520,55.310546,-157.9725,2019:173:22:57:46.193800
18,23521,55.313718,-157.97564,2019:173:23:00:09.195800
18,23522,55.316808,-157.97867,2019:173:23:02:32.870800
18,23523,55.319961,-157.9817,2019:173:23:04:58.216800
18,23524,55.323095,-157.98478,2019:173:23:07:29.893800
18,23525,55.326229,-157.98789,2019:173:23:09:59.359800
18,23526,55.329354,-157.99102,2019:173:23:12:23.345800
18,23527,55.332488,-157.99414,2019:173:23:14:47.210800
18,23528,55.3356,-157.99729,2019:173:23:17:11.804800
18,23529,55.338718,-158.00043,2019:173:23:19:36.375800
18,23530,55.341842,-158.00356,2019:173:23:22:00.089800
18,23531,55.344976,-158.00666,2019:173:23:24:23.116800
18,23532,55.348083,-158.00983,2019:173:23:26:44.415800
18,23533,55.351207,-158.01295,2019:173:23:29:04.937800
18,23534,55.354329,-158.01607,2019:173:23:31:25.416800
18,23535,55.357469,-158.01913,2019:173:23:33:44.768800
18,23536,55.360605,-158.02222,2019:173:23:36:03.678800
18,23537,55.363741,-158.02529,2019:173:23:38:22.972800
18,23538,55.366878,-158.02838,2019:173:23:40:43.102800
18,23539,55.370005,-158.0315,2019:173:23:43:03.227800
18,23540,55.37313,-158.03461,2019:173:23:45:25.489800
18,23541,55.376244,-158.03776,2019:173:23:47:49.183800
18,23542,55.379366,-158.04088,2019:173:23:50:12.964800
18,23543,55.382503,-158.04396,2019:173:23:52:35.974800
18,23544,55.385646,-158.04704,2019:173:23:54:58.141800
18,23545,55.388772,-158.05014,2019:173:23:57:20.616800
18,23546,55.391896,-158.05325,2019:173:23:59:42.582800
18,23547,55.395018,-158.05638,2019:174:00:02:05.653800
18,23548,55.398151,-158.05946,2019:174:00:04:28.919800
18,23549,55.401281,-158.06257,2019:174:00:06:51.513800
18,23550,55.404397,-158.06572,2019:174:00:09:13.914800
18,23551,55.407512,-158.06885,2019:174:00:11:37.498800
18,23552,55.410648,-158.07194,2019:174:00:14:01.602800
18,23553,55.41378,-158.07504,2019:174:00:16:25.910800
18,23554,55.416902,-158.07816,2019:174:00:18:51.068800
18,23555,55.420025,-158.08129,2019:174:00:21:16.608800
18,23556,55.423143,-158.08442,2019:174:00:23:41.925800
18,23557,55.426276,-158.08751,2019:174:00:26:06.693800
18,23558,55.429405,-158.09062,2019:174:00:28:30.560800
18,23559,55.432527,-158.09376,2019:174:00:30:54.483800
18,23560,55.435649,-158.09688,2019:174:00:33:18.838800
18,23561,55.438774,-158.1,2019:174:00:35:43.532800
18,23562,55.441896,-158.10312,2019:174:00:38:08.099800
18,23563,55.445028,-158.10622,2019:174:00:40:32.597800
18,23564,55.448147,-158.10937,2019:174:00:42:57.024800
18,23565,55.451272,-158.11248,2019:174:00:45:21.061800
18,23566,55.454404,-158.11558,2019:174:00:47:45.203800
18,23567,55.457537,-158.11867,2019:174:00:50:09.480800
18,23568,55.460657,-158.1218,2019:174:00:52:34.299800
18,23569,55.463778,-158.12495,2019:174:00:54:59.608800
18,23570,55.466894,-158.12809,2019:174:00:57:23.749800
18,23571,55.470024,-158.13119,2019:174:00:59:47.843800
18,23572,55.473153,-158.13431,2019:174:01:02:11.929800
18,23573,55.476275,-158.13743,2019:174:01:04:36.407800
18,23574,55.479401,-158.14055,2019:174:01:07:00.549800
18,23575,55.482532,-158.14365,2019:174:01:09:24.454800
18,23576,55.485652,-158.14679,2019:174:01:11:49.516800
18,23577,55.488777,-158.14992,2019:174:01:14:14.959800
18,23578,55.491892,-158.15306,2019:174:01:16:40.538800
18,23579,55.495015,-158.1562,2019:174:01:19:06.060800
18,23580,55.498117,-158.15939,2019:174:01:21:32.369800
18,23581,55.501239,-158.16252,2019:174:01:23:58.233800
18,23582,55.504366,-158.16564,2019:174:01:26:24.400800
18,23583,55.507486,-158.16878,2019:174:01:28:51.095800
18,23584,55.510594,-158.17196,2019:174:01:31:17.803800
18,23585,55.513711,-158.1751,2019:174:01:33:44.200800
18,23586,55.516837,-158.17821,2019:174:01:36:11.182800
18,23592,55.535599,-158.19693,2019:174:01:51:05.852800
18,23598,55.554333,-158.21575,2019:174:02:06:22.172800
18,23599,55.557455,-158.21889,2019:174:02:08:55.665800
18,23600,55.560581,-158.22201,2019:174:02:11:29.674800
18,23601,55.563703,-158.22515,2019:174:02:14:04.049800
18,23602,55.566821,-158.2283,2019:174:02:16:38.850800
18,23603,55.569962,-158.23138,2019:174:02:19:10.963800
18,23604,55.573089,-158.2345,2019:174:02:21:41.311800
18,23605,55.576198,-158.23768,2019:174:02:24:10.577800
18,23606,55.579316,-158.24082,2019:174:02:26:38.560800
18,23607,55.582438,-158.24397,2019:174:02:29:06.480800
18,23608,55.585554,-158.24713,2019:174:02:31:36.478800
